name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
TaxProper,taxproper.com,https://taxproper.com,https://jobs.sequoiacap.com/companies/taxproper,https://jobs.sequoiacap.com/companies/taxproper,https://www.sequoiacap.com/companies/taxproper/,https://www.linkedin.com/company/19269846,https://twitter.com/taxproper,,https://facebook.com/taxproper,,,https://www.linkedin.com/company/19269846 | https://twitter.com/taxproper | https://facebook.com/taxproper,,0,0,,,"Computer, Fintech, Software, Software Development",,"Chicago, IL, USA, Illinois Medical District, Chicago, IL, USA, North Chicago, IL, USA",seed,5,,,2019,https://crunchbase.com/organization/taxproper,private,"The technology used by governments to valuate homes for property tax assessment is outdated and often inaccurate. The appeal process, which is intended to allow homeowners to contest inaccurate valuations, is expensive, confusing, and time-consuming. As a result, homeowners often pay more than their fair share in property taxes.  They founded taxProper because they wanted to level the playing field. They believe homeowners shouldn’t pay the price for bad technology, and that the appeals process should be easy and fair.  Their appeals software is based on cutting-edge machine-learning techniques and generates more accurate valuations every single time. If a customer is being taxed for more than their house is worth, they automatically generate an appeal using their data, generate the correct paperwork, and file it for you.",taxproper,34216
Teamshares,teamshares.com,https://teamshares.com,https://jobs.sequoiacap.com/companies/teamshares,https://jobs.sequoiacap.com/companies/teamshares,https://www.sequoiacap.com/companies/teamshares/,https://www.linkedin.com/company/15155392,https://twitter.com/teamsharesinc,,,,,https://www.linkedin.com/company/15155392 | https://twitter.com/teamsharesinc,,0,0,,,"Commercial, Financial Services, Fintech, Manufacturing, Retail, Small and Medium Businesses",,"East New York, Brooklyn, NY, USA, Union Square, New York, NY, USA, New York, NY, USA, Brooklyn, NY, USA",other,129,,,2019,https://crunchbase.com/organization/teamshares,public,"Teamshares is an employee ownership platform for small businesses, driven by proprietary software, education, and financial products. Its mission is to create $10 billion of new wealth for employees through stock ownership. The company buys traditional small businesses from retiring owners to make them 80% employee-owned within 20 years and provides the companies with new leadership, financial education, equity management software, and financial products. Teamshares is the market leader for small business employee ownership, with 84 companies acquired to date.",teamshares,25454
Tempo,tempo.fit,https://tempo.fit,https://jobs.sequoiacap.com/companies/tempo,https://jobs.sequoiacap.com/companies/tempo,https://www.sequoiacap.com/companies/tempo/,https://www.linkedin.com/company/18373122,https://twitter.com/trainwithtempo,,https://facebook.com/gettempo,,,https://www.linkedin.com/company/18373122 | https://twitter.com/trainwithtempo | https://facebook.com/gettempo,,0,0,,,"3D Technology, Consumer Goods, Fitness, Quantified Self, Wellness",,"San Francisco, CA, USA, North America",series_c,173,,,2015,https://crunchbase.com/organization/trainwithpivot,private,"Tempo designs and develops a home fitness platform with personal guidance to help users in their training sessions. It features live elite trainers who can help users when they make mistakes. It has built-in three-dimensional sensors that track form, count reps, and recommend weights. It helps users to improve in real-time. Powered by 3D motion sensors and AI, it analyzes 25 of the body’s essential joints as users work out and gives understood form feedback.  Moawia Eldeeb and Joshua Augustin founded it as Pivot in 2015, with its headquarters in San Francisco, California.",tempo,24550
TeraWatt Technology,terawatt-technology.com,https://terawatt-technology.com,https://jobs.sequoiacap.com/companies/terawatt-technology,https://jobs.sequoiacap.com/companies/terawatt-technology,https://www.sequoiacap.com/companies/terawatt-technology/,https://www.linkedin.com/company/31139977,,,,,,https://www.linkedin.com/company/31139977,,0,0,,,"Battery, Electronics, Energy Storage, Renewable Energy, Renewable Energy Semiconductor Manufacturing",,"Santa Clara, CA, USA, Milpitas, CA, USA, San Francisco, CA, USA, Santa Clara, NM, USA, California City, CA, USA",series_c,24,,,2020,https://crunchbase.com/organization/terawatt-technology,private,"TeraWatt Technology is an advanced battery startup that develops, manufactures, and commercialises next-generation lithium-ion batteries with ultra-high energy density, high power output, enhanced safety, and competitive cost, targeting demanding applications such as electric vehicles, drones, eVTOL aircraft, and energy storage systems.",terawatt-technology,1104128
Terra AI,terraai.com,https://terraai.com,https://jobs.sequoiacap.com/companies/terra-ai,https://jobs.sequoiacap.com/companies/terra-ai,https://www.sequoiacap.com/companies/terra-ai/,https://www.linkedin.com/company/96968711,,,,,,https://www.linkedin.com/company/96968711,,0,0,,,"Artificial Intelligence (AI), Energy, Mining Technology, Natural Resources, Sustainability",,"Outpost Estates, Los Angeles, CA, USA, Palo Alto, CA, USA","other, series_a",8,,,2023,https://www.crunchbase.com/organization/terra-ai,private,"Terra's AI platform models and optimizes complex projects across mineral exploration & natural resource projects. Terra enables faster designs, reduced capital costs, and improved energy/resource output for large-scale developments.",terra-ai,912204
Theatro,theatro.com,https://theatro.com,https://jobs.sequoiacap.com/companies/theatro,https://jobs.sequoiacap.com/companies/theatro,https://www.sequoiacap.com/companies/theatro/,https://www.linkedin.com/company/3244857,https://twitter.com/theatrosolution,,https://facebook.com/theatro.solutions,,,https://www.linkedin.com/company/3244857 | https://twitter.com/theatrosolution | https://facebook.com/theatro.solutions,,0,0,,,"Enterprise Software, Internet of Things, Mobile, SaaS, Software, Software Development, Virtual Assistant",,"Gafoornagar, Telangana1, India, Bengaluru, Karnataka, India, Richardson, TX, USA",acquisition,155,,,2011,https://crunchbase.com/organization/theatro,private,"Theatro is a software company that creates productivity, safety, and knowledge apps for the indoor mobile workforce. With an initial focus on the retail and hospitality market, Theatro creates a suite of SaaS apps (sometimes including hardware) providing real-time management command, control, and information to busy people in busy environments. Augmenting Theatro's platform automation, Theatro leads in collecting behavioral and contextual information of its users, along with leading in patents for mobile user data collection methods and applying user context for decision making or GenAI optimization. Using the combination of apps, speech segments, and real-time user context, Theatro provides users, internal apps, or external GenAI systems the critical contextual information for efficient information distribution and precise AI interactions with minimal processing overhead.  Theatro was founded in 2011 in Menlo Park, CA, and is now based in Richardson, Texas, United States.",theatro,14785
ThoughtSpot,thoughtspot.com,https://thoughtspot.com,https://jobs.sequoiacap.com/companies/thoughtspot,https://jobs.sequoiacap.com/companies/thoughtspot,https://www.sequoiacap.com/companies/thoughtspot/,https://www.linkedin.com/company/2647843,https://twitter.com/thoughtspot,,https://facebook.com/thoughtspot,,,https://www.linkedin.com/company/2647843 | https://twitter.com/thoughtspot | https://facebook.com/thoughtspot,,0,0,,,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Information Technology, Machine Learning, SaaS",,"Bengaluru, Karnataka, India, Addison, IL, USA, Bellevue, WA, USA, Mountain View, CA, USA, Chiyoda, Tokyo, Japan, Frankfurt, Germany, United States, San Jose, CA, USA, Sunnyvale, CA, USA, London, UK, Vancouver, BC, Canada, Palo Alto, CA, USA, Sydney NSW, Australia",other,1498,,,2012,https://crunchbase.com/organization/thoughtspot,private,"ThoughtSpot is the AI-native Intelligence Platform for every enterprise. Our mission is to create a more fact-driven world by empowering everyone to explore any data, ask any question, and uncover actionable insights faster—leading to growth, better business outcomes, and efficiency in their organizations.  With ThoughtSpot’s intuitive natural language search, every user can confidently generate answers from their business data at every point of decisioning. The platform’s unified capabilities, along with our agentic AI analyst, Spotter, enable users to create precise, transparent, personalized, and actionable insights with enterprise-grade trust, security, and scale. Accessible via the web and mobile app, ThoughtSpot ensures intelligent decision-making happens seamlessly, wherever and whenever needed. For developers, ThoughtSpot Embedded offers a low-code solution to integrate AI-powered analytics directly into products and services, driving data monetization and boosting user engagement for customers.  Industry leaders like NVIDIA, Hilton Worldwide, Capital One, and Huel rely on ThoughtSpot to transform how their employees and customers take advantage of data to create better business outcomes. Try ThoughtSpot today and experience the new era of analytics.  The company was co-founded in 2012 by its CEO Ajeet Singh and six other technical co-founders from Google, Microsoft, Amazon, and Oracle. It is based in Palo Alto, CA, and is currently expanding operations in North America, Europe, and Asia-Pacific.",thoughtspot,12055
Tilde,tilderesearch.com,https://tilderesearch.com,https://jobs.sequoiacap.com/companies/tilde-2-ba96a3e8-9ebd-4f2b-85c6-9367a7fcd57a,https://jobs.sequoiacap.com/companies/tilde-2-ba96a3e8-9ebd-4f2b-85c6-9367a7fcd57a,https://www.sequoiacap.com/companies/tilde-2-ba96a3e8-9ebd-4f2b-85c6-9367a7fcd57a/,https://www.linkedin.com/company/104153354,,,,,,https://www.linkedin.com/company/104153354,,0,0,,,"Artificial Intelligence (AI), Information Technology, Machine Learning",,"Palo Alto, CA, USA",seed,10,,,,https://crunchbase.com/organization/tilde-abdb,private,"Tilde is an AI firm that focuses on developing applied interpretability solutions to improve AI safety and performance. They work on building interpreter models to optimize AI deployments, contributing to advancements in understanding AI systems.",tilde-2-ba96a3e8-9ebd-4f2b-85c6-9367a7fcd57a,3400011
Tile,tile.com,https://tile.com,https://jobs.sequoiacap.com/companies/tile,https://jobs.sequoiacap.com/companies/tile,https://www.sequoiacap.com/companies/tile/,https://www.linkedin.com/company/3066378,https://twitter.com/thetileapp,,https://facebook.com/tile,https://instagram.com/tile/,,https://www.linkedin.com/company/3066378 | https://twitter.com/thetileapp | https://facebook.com/tile | https://instagram.com/tile/,,0,0,,,"Apps, Consumer Electronics, Consumer Services, Internet of Things, Mobile, Wireless",,"San Mateo, CA, USA",acquisition,613,,,2012,https://crunchbase.com/organization/tile,private,"Tile gives everything the power of smart location, locating more than six million unique items every day. Leveraging its vast community that spans 195 countries, Tile’s cloud-based finding platform helps people find the things that matter to them most. The company is based in San Mateo, CA, and is backed by Francisco Partners, Bessemer Venture Partners, and GGV Capital. For more information, please visit Tile.com.",tile,17746
TORTUS AI,tortus.ai,https://tortus.ai,https://jobs.sequoiacap.com/companies/tortus-ai-2,https://jobs.sequoiacap.com/companies/tortus-ai-2,https://www.sequoiacap.com/companies/tortus-ai-2/,https://www.linkedin.com/company/89629581,https://twitter.com/tortus_ai,,,,,https://www.linkedin.com/company/89629581 | https://twitter.com/tortus_ai,,0,0,,,"Artificial Intelligence (AI), Health Care, Medical, Software, Technology, Information and Internet",,"United Kingdom, Mile End, London, UK, Kingston Vale, London SW15, UK, Hilversum, Netherlands, London, UK",seed,20,,,2022,https://www.crunchbase.com/organization/tortus-ai,private,"TORTUS AI creates and operates an online tool using artificial intelligence for the healthcare industry. It aims to eliminate human error in medicine through clinician co-working with AI. It provides an AI agent for healthcare, a digital worker that can take over all digital tasks from a clinician such as documentation, requesting tests, accessing, and summarizing patient information. TORTUS AI was founded in 2022 and is based in London, England.",tortus-ai-2,1115073
Traba,traba.work,https://traba.work,https://jobs.sequoiacap.com/companies/traba-2,https://jobs.sequoiacap.com/companies/traba-2,https://www.sequoiacap.com/companies/traba-2/,https://www.linkedin.com/company/traba-work,https://twitter.com/traba_work,,https://facebook.com/trabapros,instagram.com/traba.work,,https://www.linkedin.com/company/traba-work | https://twitter.com/traba_work | https://facebook.com/trabapros | instagram.com/traba.work,,0,0,,,"CRM, Local, Marketplace, Small and Medium Businesses, Staffing Agency, Technology, Information and Internet",,"Silver Bluff Estates, Miami, FL, USA, Istanbul, İstanbul, Turkey, New York, NY, USA, Miami, FL, USA, İstanbul, Turkey",series_b,297,,,2021,https://crunchbase.com/organization/traba-393f,private,Traba is building a world where the global supply chain operates at peak efficiency. We connect industrial businesses with reliable workers to fill open shifts and empower both businesses and workers to reach their full productivity and potential.,traba-2,94218
